id,imdb_id,budget,revenue,original_title,cast,runtime,genres,production_companies,release_year
97630,tt1790885,40000000,132820716,Zero Dark Thirty,Jessica Chastain|Jason Clarke|Mark Strong|Joel Edgerton|Chris Pratt,157,Thriller|Drama|History,Columbia Pictures|Annapurna Pictures|First Light Production,2012
70435,tt1506999,23000000,33372606,Haywire,Gina Carano|Ewan McGregor|Michael Fassbender|Bill Paxton|Channing Tatum,93,Thriller,Irish Film Board|Relativity Media,2012
57165,tt1646987,150000000,301000000,Wrath of the Titans,Sam Worthington|Liam Neeson|Ralph Fiennes|Rosamund Pike|Edgar RamÃ­rez,99,Adventure,"Legendary Pictures|Thunder Road Pictures|Warner Bros.|Cott Productions|Furia de Titanes II, A.I.E.",2012
85446,tt1800741,33000000,140470746,Step Up Revolution,Kathryn McCormick|Ryan Guzman|Stephen Boss|Megan Boone|Jessica Guadix,99,Music|Drama|Romance,Summit Entertainment,2012
76726,tt1706593,15000000,145000000,Chronicle,Dane DeHaan|Alex Russell|Michael B. Jordan|Michael Kelly|Anna Wood,84,Science Fiction|Drama|Thriller,Twentieth Century Fox Film Corporation|Dune Entertainment|Davis Entertainment|Adam Schroeder Productions,2012
75674,tt1591479,12000000,81272766,Act of Valor,Roselyn SÃ¡nchez|Emilio Rivera|Nestor Serrano|Gonzalo Menendez|Alexander Asefa,110,Action|Thriller|War,Relativity Media|Bandito Brothers,2012
76492,tt0837562,85000000,358375603,Hotel Transylvania,Adam Sandler|Steve Buscemi|David Spade|Kevin James|Selena Gomez,91,Animation|Comedy|Family|Fantasy,Columbia Pictures|Sony Pictures Animation,2012
82507,tt1922777,3000000,77712439,Sinister,Ethan Hawke|Vincent D'Onofrio|James Ransone|Fred Dalton Thompson|Clare Foley,110,Horror|Thriller|Mystery,Alliance Films|Blumhouse Productions|IM Global|Automatik Entertainment|Possessed Pictures,2012
77016,tt1855199,7000000,48126384,End of Watch,Jake Gyllenhaal|Michael PeÃ±a|Natalie Martinez|Anna Kendrick|David Harbour,109,Crime|Drama|Thriller,Emmett/Furla Films|Exclusive Media Group|Hedge Fund Film Partners|Crave Films|Knightsbridge Entertainment,2012
72976,tt0443272,65000000,275293450,Lincoln,Daniel Day-Lewis|Sally Field|David Strathairn|Joseph Gordon-Levitt|James Spader,149,Drama|War,DreamWorks|Amblin Entertainment|Twentieth Century Fox Film Corporation|Dune Entertainment|The Kennedy/Marshall Company,2012
76494,tt1586265,40000000,79700000,What to Expect When You're Expecting,Cameron Diaz|Jennifer Lopez|Elizabeth Banks|Anna Kendrick|Brooklyn Decker,110,Romance|Comedy|Drama,Alcon Entertainment|Lionsgate|Phoenix Pictures|What to Expect Productions,2012
76493,tt1645170,65000000,179379533,The Dictator,Sacha Baron Cohen|Sayed Badreya|Aasif Mandvi|Megan Fox|Anna Faris,83,Comedy,Paramount Pictures,2012
10679,tt1034314,7500000,8135031,Iron Sky,Julia Dietze|Christopher Kirby|GÃ¶tz Otto|Udo Kier|Stephanie Paul,93,Action|Comedy|Science Fiction,Blind Spot Pictures Oy|27 Films Production|New Holland Pictures,2012
77877,tt1327194,25000000,99357138,The Lucky One,Zac Efron|Blythe Danner|Taylor Schilling|Jay R. Ferguson|Riley Thomas Stewart,101,Drama|Romance,Village Roadshow Pictures|DiNovi Pictures|Warner Bros.|Langley Park Production,2012
57214,tt1636826,12000000,100000000,Project X,Oliver Cooper|Jonathan Daniel Brown|Thomas Mann|Dax Flame|Kirby Bliss Blanton,88,Comedy|Crime,Silver Pictures|Green Hat Films,2012
77866,tt1524137,25000000,63100000,Contraband,Mark Wahlberg|Kate Beckinsale|Ben Foster|Giovanni Ribisi|J.K. Simmons,109,Thriller|Action|Drama|Crime,Universal Pictures|StudioCanal|Relativity Media|Leverage Management|Closest to the Hole Productions,2012
80321,tt1277953,145000000,746921274,Madagascar 3: Europe's Most Wanted,Ben Stiller|Sacha Baron Cohen|David Schwimmer|Frances McDormand|Chris Rock,93,Animation|Family,DreamWorks Animation,2012
82633,tt1212450,26000000,53676580,Lawless,Shia LaBeouf|Tom Hardy|Guy Pearce|Jessica Chastain|Mia Wasikowska,115,Crime|Drama,The Weinstein Company|Benaroya Pictures|Yucaipa Films|Annapurna Pictures|Pie Films Inc.,2012
70436,tt1486192,26000000,29657751,The Raven,John Cusack|Luke Evans|Alice Eve|Brendan Gleeson|Kevin McNally,111,Thriller,Relativity Media,2012
80585,tt1336608,75000000,59418613,Rock of Ages,Tom Cruise|Alec Baldwin|Diego Boneta|Julianne Hough|Bryan Cranston,123,Comedy|Drama|Music|Romance,New Line Cinema|Corner Store Entertainment,2012
127493,tt1656186,35000000,2106557,Stolen,Nicolas Cage|Malin Ã…kerman|Josh Lucas|Sami Gayle|Danny Huston,96,Action|Crime|Drama|Thriller,Saturn Films|Nu Image Films|Millennium Films,2012
80035,tt1298649,68000000,68267862,The Watch,Ben Stiller|Vince Vaughn|Jonah Hill|Richard Ayoade|Rosemarie DeWitt,98,Comedy,Ingenious Film Partners|Ingenious Media|Twentieth Century Fox Film Corporation|Dune Entertainment|21 Laps Entertainment,2012
72197,tt1430626,60000000,118338361,The Pirates! In an Adventure with Scientists!,Hugh Grant|Brendan Gleeson|Jeremy Piven|Brian Blessed|Salma Hayek,88,Animation|Adventure|Family|Comedy,Columbia Pictures|Aardman Animations|Sony Pictures Animation,2012
68722,tt1560747,32000000,28258060,The Master,Joaquin Phoenix|Philip Seymour Hoffman|Amy Adams|Laura Dern|Jesse Plemons,137,Drama,Ghoulardi Film Company|The Weinstein Company|Annapurna Pictures,2012
72207,tt1195478,30000000,53909751,The Five-Year Engagement,Emily Blunt|Alison Brie|Jason Segel|Rhys Ifans|Chris Pratt,124,Comedy,Universal Pictures|Dentsu|Relativity Media|Apatow Productions|Stoller Global Solutions,2012
89492,tt1758830,35000000,88058786,This Is 40,Paul Rudd|Leslie Mann|Jason Segel|Maude Apatow|Megan Fox,134,Comedy,Apatow Productions,2012
81796,tt1592525,20000000,32204030,Lockout,Guy Pearce|Maggie Grace|Joseph Gilgun|Lennie James|Peter Stormare,95,Action|Thriller|Science Fiction,Canal+|EuropaCorp|CinÃ©+,2012
50647,tt1655460,35000000,24159934,Wanderlust,Paul Rudd|Jennifer Aniston|Justin Theroux|Malin Ã…kerman|Lauren Ambrose,98,Comedy,Relativity Media|Apatow Productions|A Hot Dog,2012
65086,tt1596365,17000000,127730736,The Woman in Black,Daniel Radcliffe|CiarÃ¡n Hinds|Sidney Johnston|Alisa Khazanova|Mary Stockley,95,Drama|Horror|Thriller,Hammer Film Productions|UK Film Council|Alliance Films|Film i VÃ¤st|Talisman Productions,2012
62214,tt1142977,39000000,81491068,Frankenweenie,Charlie Tahan|Winona Ryder|Catherine O'Hara|Martin Short|Martin Landau,87,Animation|Comedy|Family,Walt Disney Pictures|Tim Burton Animation Company|Tim Burton Productions,2012
87428,tt1232200,70000000,58058367,That's My Boy,Adam Sandler|Susan Sarandon|Eva Amurri Martino|Leighton Meester|Andy Samberg,116,Comedy,Columbia Pictures|Happy Madison Productions|Relativity Media,2012
59961,tt1599348,85000000,208076205,Safe House,Denzel Washington|Ryan Reynolds|Vera Farmiga|Joel Kinnaman|Brendan Gleeson,115,Action|Thriller|Crime|Mystery,Universal Pictures|Dentsu|Relativity Media|Bluegrass Films,2012
82525,tt1615065,45000000,47000000,Savages,Blake Lively|Taylor Kitsch|Aaron Taylor-Johnson|Benicio del Toro|Salma Hayek,131,Crime|Drama|Thriller,Ixtlan|Relativity Media|Onda Entertainment,2012
116613,tt0857190,3730500,6294161,The Sweeney,Ray Winstone|Ben Drew|Hayley Atwell|Damian Lewis|Alan Ford,112,Action|Drama|Crime,Vertigo Films|Exponential Films|Embargo Films,2012
87502,tt1907668,31000000,161772375,Flight,Denzel Washington|Don Cheadle|Bruce Greenwood|Kelly Reilly|John Goodman,138,Drama,Paramount Pictures|Parkes/MacDonald Productions|ImageMovers,2012
49527,tt1568338,42000000,46221189,Man on a Ledge,Sam Worthington|Elizabeth Banks|Jamie Bell|Ed Harris|Edward Burns,102,Action|Thriller|Crime,Summit Entertainment|Di Bonaventura Picture,2012
86838,tt1931533,15000000,19422261,Seven Psychopaths,Colin Farrell|Sam Rockwell|Christopher Walken|Woody Harrelson|Abbie Cornish,110,Comedy|Crime|Thriller,Blueprint Pictures|CBS Films|British Film Institute (BFI)|Film4,2012
78698,tt1430615,40000000,24719215,Big Miracle,Drew Barrymore|John Krasinski|Kristen Bell|Vinessa Shaw|Dermot Mulroney,107,Adventure|Drama|Romance,Universal Pictures|Anonymous Content|Working Title Films,2012
86467,tt1440732,9000000,8303261,Bel Ami,Robert Pattinson|Christina Ricci|Uma Thurman|Kristin Scott Thomas|Natalia Tena,102,Drama,Rai Cinema|Redwave Films|Protagonist Pictures,2012
103620,tt2103217,6000000,31081,Maniac,Elijah Wood|America Olivo|Nora Arnezeder|Zoe Aggeliki|Jan Broberg,89,Horror|Crime|Mystery|Thriller,La Petite Reine|Studio 37|Canal+|CinÃ©+,2012
127517,tt1433811,10000000,3428048,Disconnect,Jason Bateman|Hope Davis|Frank Grillo|Paula Patton|Michael Nyqvist,115,Drama|Thriller,Lionsgate|Liddell Entertainment|LD Entertainment|Wonderful Films PLC|Exclusive Media Group,2012
98548,tt1716777,16000000,12434778,People Like Us,Chris Pine|Elizabeth Banks|Olivia Wilde|Michelle Pfeiffer|Mark Duplass,114,Drama,DreamWorks SKG|Touchstone Pictures,2012
71668,tt1714203,5000000,8493728,Piranha 3DD,Danielle Panabaker|Matt Bush|Katrina Bowden|Jean-Luc Bilodeau|David Koechner,83,Horror|Thriller|Comedy,Dimension Films|Mark Canton Productions|Intellectual Properties Worldwide,2012
77883,tt0431021,14000000,85446075,The Possession,Jeffrey Dean Morgan|Natasha Calis|Madison Davenport|Kyra Sedgwick|Rob LaBelle,92,Horror|Thriller,Ghost House Pictures|North Box Productions,2012
61012,tt0938330,20000000,52302796,Silent Hill: Revelation 3D,Adelaide Clemens|Kit Harington|Sean Bean|Carrie-Anne Moss|Radha Mitchell,94,Thriller|Horror|Mystery,Davis-Films|Konami Corporation Ltd.,2012
64689,tt1764234,15000000,37930465,Killing Them Softly,Brad Pitt|Scoot McNairy|Ben Mendelsohn|James Gandolfini|Ray Liotta,97,Crime|Thriller,Plan B Entertainment|1984 Private Defense Contractors|Annapurna Pictures|Inferno Entertainment|Chockstone Pictures,2012
77948,tt1366365,20000000,16863583,The Cold Light of Day,Henry Cavill|VerÃ³nica Echegui|Sigourney Weaver|Bruce Willis|Caroline Goodall,93,Action|Thriller,Summit Entertainment|Intrepid Pictures|Film Rites|Galavis Film|Picture Machine,2012
60599,tt1764183,12000000,35485056,Arbitrage,Richard Gere|Susan Sarandon|Tim Roth|Brit Marling|Monica Raymund,100,Drama|Thriller,Lionsgate|Artina Films|Lucky Monkey Pictures|Green Room Films|Treehouse Pictures,2012
68812,tt1491044,20000000,1969193,The Iceman,Michael Shannon|Winona Ryder|Ray Liotta|Chris Evans|David Schwimmer,105,Thriller|Crime|Drama,Bleiberg Entertainment|Millennium Films,2012
60747,tt1234719,65000000,44806783,Red Dawn,Chris Hemsworth|Josh Hutcherson|Isabel Lucas|Adrianne Palicki|Jeffrey Dean Morgan,93,War|Action|Thriller|Science Fiction,Contrafilm|FilmDistrict,2012
75638,tt1748179,14000000,13551174,Red Lights,Sigourney Weaver|Robert De Niro|Cillian Murphy|Elizabeth Olsen|Toby Jones,119,Thriller,First Generation Films|Antena 3 Films|TelevisiÃ³ de Catalunya TV3|Canal+ EspaÃ±a|Instituto de la CinematografÃ­a y de las Artes Audiovisuales (ICAA),2012
76489,tt0383010,30000000,54819301,The Three Stooges,Sean Hayes|Will Sasso|Chris Diamantopoulos|SofÃ­a Vergara|Jane Lynch,92,Comedy,Wessler Entertainment,2012
82696,tt1535438,30000000,114281051,Hope Springs,Meryl Streep|Steve Carell|Tommy Lee Jones|Jean Smart|Marin Ireland,100,Drama|Comedy|Romance,Columbia Pictures|Mandate Pictures|Escape Artists|Management 360|Metro-Goldwyn-Mayer (MGM),2012
97430,tt1258972,15000000,15608545,The Man with the Iron Fists,Russell Crowe|Lucy Liu|Jamie Chung|RZA|Zhu Zhu,96,Action,Arcade Pictures|Iron Fists,2012
72358,tt0763831,40000000,22044277,A Thousand Words,Eddie Murphy|Allison Janney|Cliff Curtis|Clark Duke|Kerry Washington,91,Drama|Comedy,Paramount Pictures|DreamWorks SKG|Saturn Films|Varsity Pictures,2012
81836,tt1859650,17000000,73244881,To Rome with Love,Ellen Page|Woody Allen|Jesse Eisenberg|PenÃ©lope Cruz|Alec Baldwin,111,Romance|Comedy,Gravier Productions|Medusa Film|Mediapro|Perdido Productions,2012
94901,tt1945062,2500000,3003,About Cherry,Ashley Hinshaw|James Franco|Heather Graham|Dev Patel|Lili Taylor,102,Drama,Gordon Bijelonic / Datari Turner Films|Enderby Entertainment,2012
94348,tt1712170,45000000,30353232,Alex Cross,Tyler Perry|Rachel Nichols|Jean Reno|Matthew Fox|Giancarlo Esposito,101,Action|Thriller|Crime|Mystery,Summit Entertainment,2012
54054,tt1598828,40000000,36893721,One for the Money,Katherine Heigl|John Leguizamo|Debbie Reynolds|Sherri Shepherd|Patrick Fischler,91,Action|Comedy|Thriller|Crime|Romance,Lakeshore Entertainment|Sidney Kimmel Entertainment,2012
121826,tt1441951,11000000,59520298,Quartet,Maggie Smith|Tom Courtenay|Billy Connolly|Pauline Collins|Michael Gambon,98,Drama|Comedy|Romance,Headline Pictures,2012
84305,tt1132449,26350000,1576687,Lay the Favorite,Rebecca Hall|Bruce Willis|Catherine Zeta-Jones|Joshua Jackson|Vince Vaughn,94,Drama|Comedy,Likely Story|Random Films|Focus Features,2012
77174,tt1623288,60000000,107139399,ParaNorman,Kodi Smit-McPhee|Tucker Albrizzi|Jodelle Ferland|Anna Kendrick|Casey Affleck,90,Family|Animation|Adventure|Comedy,Focus Features|Laika Entertainment,2012
133694,tt2091473,15000000,8138788,Promised Land,Matt Damon|John Krasinski|Frances McDormand|Rosemarie DeWitt|Lucas Black,106,Drama,Participant Media|Imagenation Abu Dhabi FZ|Focus Features|Media Farm|Sunday Night,2012
82650,tt2023453,22000000,77112176,Diary of a Wimpy Kid: Dog Days,Devon Bostick|Steve Zahn|Peyton List|Rachael Harris|Zachary Gordon,94,Comedy|Family,Fox 2000 Pictures,2012
96399,tt1566501,12000000,9622846,For Greater Glory - The True Story of Cristiada,Eva Longoria|Andy GarcÃ­a|Oscar Isaac|Peter O'Toole|RubÃ©n Blades,145,Drama,Dos Corazones,2012
72431,tt0485985,58000000,50365377,Red Tails,Bryan Cranston|David Oyelowo|Cuba Gooding Jr.|Daniela Ruah|Terrence Howard,125,Drama|Action|Adventure|History|War,Twentieth Century Fox Film Corporation|Lucasfilm Ltd.|Partnership Pictures,2012
82679,tt1663143,14000000,11417362,Fun Size,Victoria Justice|Jackson Nicoll|Chelsea Handler|Josh Pence|Jane Levy,87,Comedy,Paramount Pictures|Nickelodeon Movies|Anonymous Content|Fake Empire,2012
104755,tt1731697,1500000,1165882,The Lords of Salem,Sheri Moon Zombie|Bruce Davison|Jeff Daniel Phillips|Judy Geeson|Meg Foster,101,Horror|Thriller,Alliance Films|Blumhouse Productions|Automatik Entertainment,2012
49526,tt1547234,35000000,31083599,Premium Rush,Joseph Gordon-Levitt|Michael Shannon|Dania Ramirez|Jamie Chung|WolÃ© Parks,91,Crime|Action|Thriller,Pariah Entertainment Group,2012
84174,tt1920849,3000000,11947954,Bachelorette,Kirsten Dunst|Isla Fisher|Lizzy Caplan|James Marsden|Kyle Bornheimer,87,Comedy|Romance,Gary Sanchez Productions|BCDF Pictures,2012
82687,tt1694020,40000000,41863726,The Guilt Trip,Seth Rogen|Barbra Streisand|Yvonne Strahovski|Colin Hanks|Adam Scott,95,Comedy,Paramount Pictures|Skydance Productions,2012
113947,tt1866249,1000000,9138338,The Sessions,John Hawkes|Helen Hunt|William H. Macy|Moon Bloodgood|Annika Marks,98,Drama|Romance|Comedy,Rhino Films|Such Much Films,2012
88005,tt1307068,10000000,9636289,Seeking a Friend for the End of the World,Steve Carell|Keira Knightley|Connie Britton|Adam Brody|Rob Corddry,101,Drama|Comedy|Romance|Science Fiction,Mandate Pictures|Indian Paintbrush|Anonymous Content|Focus Features,2012
83686,tt1840417,6000000,13231461,The Words,Bradley Cooper|Zoe Saldana|Jeremy Irons|Dennis Quaid|Olivia Wilde,96,Drama|Thriller,Serenade Films|CBS Films|Also Known As Pictures,2012
82990,tt2109184,5000000,142817992,Paranormal Activity 4,Katie Featherston|Kathryn Newton|Matt Shively|Brady Allen|Sprague Grayden,95,Horror,Paramount Pictures|Blumhouse Productions|Room 101|Solana Films,2012
121642,tt1396226,13000000,18295,Venuto al mondo,PenÃ©lope Cruz|Emile Hirsch|Adnan Haskovic|Pietro Castellitto|Saadet Isil Aksoy,127,Drama|Romance|War,Medusa Film,2012
83770,tt0337692,25000000,8784318,On the Road,Kristen Stewart|Garrett Hedlund|Sam Riley|Kirsten Dunst|Tom Sturridge,137,Adventure|Drama,American Zoetrope|France 2 CinÃ©ma|VideoFilmes|Vanguard Films|Canal+,2012
122857,tt1659343,11500000,1402307,Universal Soldier: Day of Reckoning,Jean-Claude Van Damme|Scott Adkins|Dolph Lundgren|Andrei Arlovski|Mariah Bonner,114,Thriller|Action|Science Fiction|Horror|Mystery,Signature Pictures|Foresight Unlimited|Baumgarten Management and Productions (BMP),2012
135812,tt1852770,5600000,8139,Dracula 3D,Thomas Kretschmann|Asia Argento|Rutger Hauer|Marta Gastini|Unax Ugalde,109,Horror|Romance|Thriller,Enrique Cerezo Producciones CinematogrÃ¡ficas S.A.|Film Export Group,2012
84200,tt1996264,850000,1243961,"For a Good Time, Call...",Ari Graynor|Lauren Miller|Mark Webber|Justin Long|Mimi Rogers,85,Comedy,AdScott Pictures,2012
88042,tt1047540,25000000,119772232,Parental Guidance,Billy Crystal|Bette Midler|Marisa Tomei|Tom Everett Scott|Bailee Madison,104,Comedy,20th Century Fox|Chernin Entertainment|Walden Media,2012
76487,tt1560985,1000000,101758490,The Devil Inside,Fernanda Andrade|Simon Quarterman|Evan Helmuth|Ionut Grama|Suzan Crowley,83,Thriller|Horror,Room 101|Prototype,2012
59963,tt1507563,25000000,432274,Dark Tide,Halle Berry|Olivier Martinez|Ralph Brown|Mark Elderkin|Luke Tyler,113,Thriller|Adventure|Drama,Social Capital|Film Afrika Worldwide|Lipsync Productions|Procinvest Sas|Cinedigm,2012
67660,tt1621045,12000000,96070507,Think Like a Man,Michael Ealy|Jerry Ferrara|Meagan Good|Regina Hall|Kevin Hart,123,Comedy|Romance,Rainforest Films|Screen Gems|Studio Mir,2012
109513,tt2097307,2000000,14400000,Hit & Run,Kristen Bell|Dax Shepard|Tom Arnold|Kristin Chenoweth|Michael Rosenbaum,100,Action|Comedy|Romance,Primate Pictures|Kim and Jim Productions|Panay Films|Exclusive Media Group,2012
97614,tt1667310,12000000,66351,Deadfall,Eric Bana|Olivia Wilde|Charlie Hunnam|Patrick Kerton|Kris Kristofferson,95,Crime|Drama|Thriller,StudioCanal|Mutual Film Company|2929 Productions|Magnolia Pictures|Madhouse Entertainment,2012
89691,tt1603257,3000000,3010,ATM,Alice Eve|Josh Peck|Brian Geraghty|Aaron Hughes|Will Woytowich,90,Horror|Thriller,Buffalo Gal Pictures|The Safran Company|Gold Circle Films,2012
84175,tt2125435,1800000,21107746,Beasts of the Southern Wild,QuvenzhanÃ© Wallis|Dwight Henry|Levy Easterly|Gina Montana|Lowell Landes,93,Drama|Fantasy,Journeyman Pictures|Court 13 Pictures|Cinereach,2012
139567,tt1925431,20000000,4636169,Fire with Fire,Bruce Willis|Josh Duhamel|Rosario Dawson|Vincent D'Onofrio|50 Cent,97,Action|Crime|Drama|Thriller,Industry Entertainment|Grindstone Entertainment Group|Cheetah Vision|Mandalay Vision|Paradox Entertainment,2012
84332,tt1862079,750000,4007792,Safety Not Guaranteed,Aubrey Plaza|Mark Duplass|Jake Johnson|Karan Soni|Jenica Bergere,85,Comedy|Romance|Science Fiction|Drama,Duplass Brothers Productions|Big Beach Films,2012
98339,tt1867093,12000000,2521,The Samaritan,Samuel L. Jackson|Luke Kirby|Ruth Negga|Tom Wilkinson|Alan C. Peterson,90,Thriller,Quickfire Films|H2O Motion Pictures|2262730 Ontario|Middle Child Films Inc.,2012
79694,tt1433822,17000000,9627492,The Apparition,Ashley Greene|Sebastian Stan|Tom Felton|Julianna Guill|Luke Pasqualino,82,Horror|Thriller,StudioCanal|Dark Castle Entertainment|Warner Bros.|Studio Babelsberg Motion Pictures,2012
84165,tt1602472,8000000,1653792,2 Days in New York,Julie Delpy|Dylan Baker|Chris Rock|Albert Delpy|Vincent Gallo,91,Comedy,Senator Film Produktion|TempÃªte Sous Un CrÃ¢ne Productions|Focus Films,2012
84329,tt1990314,2500000,3325038,Robot & Frank,Frank Langella|Liv Tyler|James Marsden|Susan Sarandon|Peter Sarsgaard,85,Science Fiction|Comedy|Drama|Crime,Samuel Goldwyn Films|Stage 6 Films|Park Pictures|TBB|Dog Run Pictures,2012
49014,tt1480656,20500000,6063556,Cosmopolis,Robert Pattinson|Sarah Gadon|Juliette Binoche|Paul Giamatti|Samantha Morton,109,Drama,France 2 CinÃ©ma|TÃ©lÃ©film Canada|Rai Cinema|Prospero Pictures|Alfama Films,2012
138222,tt1885300,1500000,1938,Best Man Down,Justin Long|Jess Weixler|Tyler Labine|Addison Timlin|Shelley Long,90,Comedy|Drama,KODA Entertainment,2012
63574,tt1710396,25,30,Joyful Noise,Queen Latifah|Dolly Parton|Keke Palmer|Kris Kristofferson|Courtney B. Vance,117,Comedy|Music,Alcon Entertainment|O.N.C. Entertainment|Farrell Paura Productions|Gospel Truth Pictures,2012
84336,tt1770734,6300000,419953,Shadow Dancer,Andrea Riseborough|Clive Owen|Gillian Anderson|Aidan Gillen|Domhnall Gleeson,101,Thriller,BBC Films|Element Pictures|Irish Film Board|Lipsync Productions|Unanimous Pictures,2012
84341,tt2063781,500000,376597,Smashed,Mary Elizabeth Winstead|Aaron Paul|Octavia Spencer|Nick Offerman|Megan Mullally,85,Drama,Super Crispy Entertainment,2012
71679,tt1855325,65000000,240159255,Resident Evil: Retribution,Milla Jovovich|Sienna Guillory|Michelle Rodriguez|Aryana Engineer|Li Bingbing,95,Action|Horror|Science Fiction,Davis-Films,2012
130739,tt1954701,300000,2750275,Oh Boy,Tom Schilling|Marc Hosemann|Friederike Kempter|Justus von DohnÃ¡nyi|Katharina SchÃ¼ttler,88,Comedy|Drama,Schiwago Film|ARTE|Hessischer Rundfunk (HR)|Chromosom Filmproduktion,2012
148265,tt2258337,5990000,19450000,Eega,Sudeep|Nani|Samantha Ruth Prabhu|Devadarshini|Thagubothu Ramesh,145,Science Fiction|Romance,Varahi Chalana Chitram|Suresh Productions,2012
88036,tt1876451,14000000,24637469,Sparkle,Whitney Houston|Cee Lo Green|Derek Luke|Mike Epps|Carmen Ejogo,116,Drama|Music,TriStar Pictures|Phoenix Pictures|Stage 6 Films|Akil Production Company,2012
118628,tt2181931,2840000,11620000,English Vinglish,Sridevi Kapoor|Priya Anand|Mehdi Nebbou|Adil Hussain|Ajith Kumar,133,Drama,Eros International,2012
128270,tt1230215,20000000,610792,Not Fade Away,Bella Heathcote|Jack Huston|Dominique McElligott|Brad Garrett|Christopher McDonald,112,Drama,Paramount Vantage,2012
133463,tt1857842,500000,1000000,Redd Inc.,Nicholas Hope|Kelly Paterniti|Sam Reid,93,Thriller|Horror|Comedy,Green Light Media,2012
115210,tt2126362,100000,95000,Stitches,Ross Noble|Tommy Knight|Gemma-Leah Devereux|John McDonnell,86,Horror,BÃ³rd ScannÃ¡n na hÃ‰ireann|Irish Film Board|Fantastic Films|MPI Media Group|Tailored Films,2012
116977,tt0249516,65000000,73706,Foodfight!,Charlie Sheen|Wayne Brady|Hilary Duff|Eva Longoria|Christopher Lloyd,87,Animation|Action|Comedy|Family,Threshold Entertainment|Lions Gate Family Entertainment,2012
101267,tt2215719,12000000,32726956,Katy Perry: Part of Me,Katy Perry|Russell Brand|Shannon Woodward|Rachael Markarian|Mia Moretti,93,Documentary|Music,Paramount Pictures|Imagine Entertainment|MTV Films|Insurge Pictures,2012
122,tt0167260,94000000,1118888979,The Lord of the Rings: The Return of the King,Elijah Wood|Ian McKellen|Viggo Mortensen|Liv Tyler|Orlando Bloom,201,Adventure|Fantasy|Action,WingNut Films|New Line Cinema,2003
277,tt0320691,22000000,95708457,Underworld,Kate Beckinsale|Scott Speedman|Michael Sheen|Shane Brolly|Bill Nighy,121,Fantasy|Action|Thriller,Lakeshore Entertainment|Laurinfilm|Subterranean Productions LLC|Subterranean Productions UK Ltd.|Underworld Produktions GmbH,2003
22,tt0325980,140000000,655011224,Pirates of the Caribbean: The Curse of the Black Pearl,Johnny Depp|Geoffrey Rush|Orlando Bloom|Keira Knightley|Jack Davenport,143,Adventure|Fantasy|Action,Walt Disney Pictures|Jerry Bruckheimer Films,2003
24,tt0266697,30000000,180949000,Kill Bill: Vol. 1,Uma Thurman|Lucy Liu|Vivica A. Fox|Daryl Hannah|David Carradine,111,Action|Crime,Miramax Films|A Band Apart|Super Cool ManChu,2003
605,tt0242653,150000000,424988211,The Matrix Revolutions,Keanu Reeves|Laurence Fishburne|Carrie-Anne Moss|Hugo Weaving|Mary Alice,129,Adventure|Action|Thriller|Science Fiction,Village Roadshow Pictures|NPV Entertainment|Silver Pictures|Warner Bros.,2003
604,tt0234215,150000000,738599701,The Matrix Reloaded,Keanu Reeves|Carrie-Anne Moss|Laurence Fishburne|Hugo Weaving|Helmut Bakaitis,138,Adventure|Action|Thriller|Science Fiction,Village Roadshow Pictures|NPV Entertainment|Heineken Branded Entertainment|Silver Pictures|Warner Bros.,2003
12,tt0266543,94000000,864625978,Finding Nemo,Albert Brooks|Ellen DeGeneres|Alexander Gould|Willem Dafoe|Brad Garrett,100,Animation|Family,Walt Disney Pictures|Pixar Animation Studios|Disney Enterprises,2003
310,tt0315327,80000000,484572835,Bruce Almighty,Jim Carrey|Jennifer Aniston|Philip Baker Hall|Catherine Bell|Lisa Ann Walter,101,Fantasy|Comedy,Universal Pictures|Spyglass Entertainment|Shady Acres Entertainment|Pit Bull Productions,2003
508,tt0314331,40000000,244931766,Love Actually,Bill Nighy|Gregor Fisher|Colin Firth|Sienna Guillory|Liam Neeson,135,Comedy|Romance|Drama,DNA Films,2003
10719,tt0319343,32000000,173398518,Elf,Will Ferrell|James Caan|Zooey Deschanel|Mary Steenburgen|Daniel Tay,97,Romance|Comedy|Family|Fantasy,New Line Cinema|Gold/Miller Productions|Guy Walks into a Bar Productions,2003
296,tt0181852,200000000,435000000,Terminator 3: Rise of the Machines,Arnold Schwarzenegger|Nick Stahl|Claire Danes|Kristanna Loken|David Andrews,109,Action|Thriller|Science Fiction,Columbia Pictures|Intermedia Films|Warner Bros.|C-2 Pictures|IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG,2003
1278,tt0309987,15000000,15121165,The Dreamers,Michael Pitt|Eva Green|Louis Garrel|Anna Chancellor|Robin Renucci,115,Drama|Romance,Peninsula Films|Recorded Picture Company (RPC)|Fiction Films,2003
587,tt0319061,70000000,122919055,Big Fish,Ewan McGregor|Albert Finney|Billy Crudup|Jessica Lange|Helena Bonham Carter,125,Adventure|Fantasy|Drama,The Zanuck Company|Columbia Pictures Corporation|Jinks/Cohen Company|Tim Burton Productions,2003
